Episode,Step,Balance,Num_Trades,Realized_PnL,Green_Up_PnL,Commission_Paid,Commission_Rate,No_Trade_Streak,No_Trade_Penalty,Had_Trades,Max_Drawdown,MTM_Reward,Sharpe_Reward,Depth_Violations,Volatility_Violations,Stale_Market_Violations,Suspended_Violations,Back_Trades,Lay_Trades,Back_Exposure,Lay_Exposure,Mid_Race_PnL,Stale_Penalty,Netting_Bonus,Actor_Loss,Critic_Loss,Ent_Coef,Ent_Coef_Loss,Learning_Rate
568,113716,963.4194,307,-36.580627,-36.580627,1.8665366,0.05,0,0.0,True,3.6580627,-0.04001634,-0.8506608208268881,185,65,1647,1,95,212,462.2399,3986.9534,-43.605125,-8.234999999999888,0.0,-22.438414573669434,0.024561337660998106,0.07996400259435177,-106.16128730773926,0.0003
569,114233,970.0277,307,-29.97229,-29.97229,1.4882882,0.05,0,0.0,True,2.997229,-0.018867342,-1.0169725777953862,158,17,828,0,91,216,638.95715,4448.5957,-24.750673,-4.139999999999934,0.0,-22.393712997436523,0.2227207941468805,0.07996402308344841,-105.91383171081543,0.0003
570,114746,869.3413,718,-130.65869,-130.65869,2.3828907,0.05,0,0.0,True,13.065868,-0.07063173,-1.8707636998751285,318,82,684,1,252,466,1520.3163,8683.574,-55.25644,-3.4199999999999493,0.073414296,-22.389652729034424,0.057405995205044746,0.07996401935815811,-106.06722259521484,0.0003
571,115253,1011.3705,127,11.370483,11.370483,1.7391822,0.05,0,0.0,True,-1.1370484,-0.00824197,-0.5641755728423596,76,58,682,1,31,96,237.41995,2604.7195,-12.3637085,-3.4099999999999495,0.0,-22.38568925857544,0.03751577157527208,0.07996400259435177,-105.57882308959961,0.0003
572,115794,979.15186,127,-20.848145,-20.848145,0.6919781,0.05,0,0.0,True,2.0848143,-0.006596747,-0.49883744657039675,57,50,127,1,30,97,352.68228,3293.4119,-9.105709,-0.6350000000000005,0.0,-22.44962453842163,0.015584406210109591,0.07996401935815811,-106.14569664001465,0.0003
573,116258,908.89386,568,-91.10614,-91.10614,2.4993389,0.05,0,0.0,True,9.110614,-0.04381106,-1.989994273930788,251,3,218,0,194,374,846.33014,4934.315,-75.92021,-1.0899999999999987,0.0036430098,-22.42275047302246,0.022024817066267133,0.07996395975351334,-106.06085395812988,0.0003
574,116806,992.8546,76,-7.1453857,-7.1453857,0.9952695,0.05,0,0.0,True,0.7145386,-0.0057266685,-0.42128087580204016,62,151,1209,0,14,62,116.31587,2064.9495,-8.282803,-6.044999999999893,0.0,-22.413406372070312,0.023624910973012447,0.07996402308344841,-105.7348403930664,0.0003
575,117348,855.8262,382,-144.17383,-144.17383,4.225998,0.05,0,0.0,True,14.417383,-0.045333173,-1.1691353973001246,166,369,381,1,145,237,1152.2249,3630.6277,-39.12951,-1.9049999999999814,0.0,-22.399514198303223,0.02300883224233985,0.07996401377022266,-106.08977508544922,0.0003
576,117871,860.2219,372,-139.77808,-139.77808,0.5816379,0.05,0,0.0,True,13.977808,-0.026372861,-1.1658888739347453,212,68,349,0,108,264,1066.2518,9574.9375,-30.656628,-1.7449999999999848,0.0,-22.45196294784546,0.022398220375180244,0.0799640417098999,-106.03390312194824,0.0003
577,118385,984.6819,46,-15.318115,-15.318115,0.05987389,0.05,0,0.0,True,1.5318115,-0.005246517,-0.2674922545254228,74,38,1734,0,6,40,68.79135,1054.3134,-1.4779898,-8.669999999999956,0.0,-22.402612686157227,0.02453532163053751,0.07996396534144878,-105.88397598266602,0.0003
578,119007,987.8065,10,-12.193481,-12.193481,0.15251966,0.05,0,0.0,True,1.2193482,-0.00093455205,-0.1921355244517327,26,196,360,1,0,10,0.0,1031.3438,0.0,-1.7999999999999836,0.0,-22.462971210479736,0.0199760131072253,0.07996396534144878,-106.09332275390625,0.0003
579,119529,990.9586,27,-9.041382,-9.041382,0.34060678,0.05,0,0.0,True,0.9041382,-0.008137346,-0.28229477733373654,29,62,1096,0,4,23,139.76927,1244.0117,-10.551643,-5.479999999999905,0.0,-22.436054229736328,0.014254951383918524,0.07996398955583572,-106.03783798217773,0.0003
580,120090,813.9413,244,-186.05872,-186.05872,0.21552797,0.05,0,0.0,True,18.605871,-0.16027036,-1.0997651291685888,177,153,1011,0,87,157,1561.5978,5118.4204,-175.21532,-5.0549999999999145,0.0,-22.396099090576172,0.05384591221809387,0.07996405102312565,-105.71183013916016,0.0003
581,120638,965.7231,77,-34.276917,-34.276917,0.00614728,0.05,0,0.0,True,3.4276917,-0.008130782,-0.46607960681201965,61,96,798,0,16,61,91.62791,1774.0559,-6.3607044,-3.989999999999937,0.0,-22.415831565856934,0.033213887829333544,0.07996400259435177,-106.04426956176758,0.0003
582,121161,911.4351,113,-88.56488,-88.56488,0.5926211,0.05,0,0.0,True,8.856488,-0.01497655,-0.3795902010053395,36,67,89,1,41,72,851.6289,2475.0728,-12.625212,-0.4450000000000003,0.0,-22.419841289520264,0.016535175498574972,0.0799640454351902,-105.91940307617188,0.0003
583,121685,986.8743,26,-13.125671,-13.125671,0.0066446126,0.05,0,0.0,True,1.3125671,-0.0024556464,-0.22896225430071349,33,33,196,1,4,22,58.161713,1080.579,-0.84781605,-0.9800000000000008,0.0,-22.41456413269043,0.016240587225183845,0.07996401935815811,-105.72028732299805,0.0003
584,122211,795.3713,920,-204.62872,-204.62872,0.010132048,0.05,0,0.0,True,20.462872,-0.10355171,-2.537315023094414,1003,86,465,1,301,619,1200.4294,11832.028,-137.43472,-2.3249999999999726,0.00064352795,-22.371204376220703,0.37215223209932446,0.07996400259435177,-105.81784439086914,0.0003
585,122773,827.50305,165,-172.49695,-172.49695,0.7085075,0.05,0,0.0,True,17.249695,-0.06342413,-0.8386196448274246,418,22,293,0,55,110,1054.9283,4975.7944,-83.13412,-1.4649999999999908,0.0,-22.44943332672119,0.0720321296248585,0.07996401935815811,-105.97840690612793,0.0003
586,123328,957.89716,216,-42.102844,-42.102844,4.755184,0.05,0,0.0,True,4.210284,-0.02640105,-0.8493923180984425,148,4,64,0,84,132,1025.9025,3693.255,-33.35578,-0.3200000000000002,0.0,-22.450429916381836,0.023018438601866364,0.07996403053402901,-105.93637275695801,0.0003
587,123859,940.7288,330,-59.27118,-59.27118,0.0,0.05,0,0.0,True,5.927118,-0.024469566,-1.0568988022208219,231,22,939,0,124,206,797.0773,3793.7366,-29.651545,-4.694999999999922,0.0,-22.46477222442627,0.023656254168599844,0.07996399328112602,-105.98733901977539,0.0003
588,124373,1007.0039,21,7.0039062,7.0039062,1.2246715,0.05,0,0.0,True,-0.70039064,-0.0017415088,-0.2519753857702017,18,16,0,0,5,16,138.12077,955.07965,-0.5634781,0.0,0.0,-22.43233871459961,0.023026393726468086,0.07996398955583572,-105.99288558959961,0.0003
589,124897,1084.3884,49,84.38843,84.38843,4.6210413,0.05,0,0.0,True,-8.438843,-0.006341752,-0.2660718300181559,30,182,82,0,17,32,260.17874,1148.1915,-2.2690215,-0.41000000000000025,0.0,-22.403531074523926,0.09747880045324564,0.07996403053402901,-105.90199279785156,0.0003
590,125421,951.7395,59,-48.260498,-48.260498,0.088801876,0.05,0,0.0,True,4.82605,-0.030303663,-0.3796324857526116,66,241,843,0,20,39,395.11414,1284.8636,-21.094917,-4.214999999999932,0.0,-22.434719562530518,0.20274879387579858,0.07996400259435177,-106.21006774902344,0.0003
591,125960,1063.9265,9,63.926514,63.926514,3.3645563,0.05,0,0.0,True,-6.392651,-0.0031373387,-0.11347371280193334,3,165,0,1,3,6,258.39362,884.453,0.0,0.0,0.0,-22.391666889190674,0.019828734919428825,0.07996400259435177,-105.86503601074219,0.0003
592,126502,999.10864,20,-0.8913574,-0.8913574,0.43101475,0.05,0,0.0,True,0.08913574,-0.0030487909,-0.15312398582696915,10,99,49,1,4,16,133.45467,1506.0956,-1.1973557,-0.24500000000000013,0.0,-22.46513795852661,0.024418223882094026,0.07996398955583572,-106.07630920410156,0.0003
593,127189,1007.60486,26,7.6048584,7.6048584,1.050985,0.05,0,0.0,True,-0.7604858,-0.005536519,-0.20887164041399955,28,24,248,0,4,22,96.30394,999.51514,-0.8876907,-1.2399999999999956,0.0,-22.421205520629883,0.03854262130334973,0.07996398955583572,-105.92548751831055,0.0003
594,127717,1008.295,27,8.294983,8.294983,0.7239316,0.05,0,0.0,True,-0.8294983,-0.0046882965,-0.3093567502498626,45,77,1209,0,2,25,6.723501,1088.4103,-1.2305509,-6.044999999999893,0.0,-22.356651306152344,0.2304681008681655,0.07996401935815811,-105.81826782226562,0.0003
595,128240,940.165,275,-59.835022,-59.835022,1.2487139,0.05,0,0.0,True,5.983502,-0.045483854,-1.098669507801532,121,15,38,1,101,174,993.0184,5131.7114,-62.840046,-0.19000000000000009,0.0,-22.422327995300293,0.0712275099940598,0.07996403239667416,-105.90264701843262,0.0003
596,128760,1031.4136,11,31.413574,31.413574,2.7073095,0.05,0,0.0,True,-3.1413574,-0.0013584251,-0.15318418659269814,7,47,31,1,1,10,75.4925,1081.4539,0.0,-0.15500000000000005,0.0,-22.397934436798096,0.019476798828691244,0.07996401935815811,-106.08373069763184,0.0003
597,129338,997.3769,11,-2.623108,-2.623108,0.1239052,0.05,0,0.0,True,0.2623108,-0.0020460426,-0.1373517695814371,13,108,1613,0,0,11,0.0,1013.2609,0.0,-8.064999999999861,0.0,-22.40183734893799,0.02314960362855345,0.07996403612196445,-106.01772117614746,0.0003
598,129853,986.39886,13,-13.601135,-13.601135,0.26457122,0.05,0,0.0,True,1.3601135,-0.0043572136,-0.14660343959927555,26,107,863,0,3,10,205.39261,918.79736,-1.246618,-4.31499999999993,0.0,-22.42233371734619,0.04295344790443778,0.07996398955583572,-106.00607872009277,0.0003
599,130480,1002.9977,37,2.9976807,2.9976807,0.7725872,0.05,0,0.0,True,-0.29976806,-0.003162553,-0.22814223617315302,16,39,30,1,10,27,156.20317,1366.2793,-1.8058374,-0.15000000000000005,0.0,-22.434361934661865,0.022340317722409964,0.07996401935815811,-106.0492172241211,0.0003
600,131023,887.95483,638,-112.045166,-112.045166,3.0466504,0.05,0,0.0,True,11.204517,-0.12405386,-1.3789597650617367,476,62,313,0,171,467,918.7976,10119.042,-114.81245,-1.5649999999999886,0.0,-22.471057415008545,0.030075265560299158,0.07996401935815811,-105.93061447143555,0.0003
601,131588,1000.0,8,0.0,0.0,0.0,0.05,0,0.0,True,0.0,-0.0006443132,-0.15315606765449047,15,225,1547,0,0,8,0.0,1069.0299,0.0,-7.734999999999857,0.0,-22.442824363708496,0.05975183518603444,0.07996400818228722,-105.85285758972168,0.0003
602,132287,947.3511,369,-52.648926,-52.648926,1.8520653,0.05,0,0.0,True,5.2648926,-0.025956508,-1.0907977408015928,219,126,695,1,125,244,596.4752,5086.9893,-27.952356,-3.474999999999948,0.0,-22.346404552459717,0.04738125205039978,0.0799640454351902,-105.48567771911621,0.0003
603,132798,899.9672,36,-100.032776,-100.032776,0.60952455,0.05,0,0.0,True,10.003278,-0.01162068,-0.3514651289800273,114,125,577,0,7,29,385.7293,914.7851,-3.5105908,-2.8849999999999607,0.0,-22.436647415161133,0.07834923546761274,0.07996401935815811,-106.0171127319336,0.0003
604,133321,1001.1532,11,1.1531982,1.1531982,0.346012,0.05,0,0.0,True,-0.11531982,-0.0013094454,-0.17944945201277734,18,69,348,0,0,11,0.0,1087.6864,0.0,-1.739999999999985,0.0,-22.41829013824463,0.03190537681803107,0.07996395975351334,-106.0806655883789,0.0003
605,133844,948.4938,96,-51.506226,-51.506226,0.016108012,0.05,0,0.0,True,5.1506224,-0.013528819,-0.4931854385137559,69,42,1443,1,20,76,77.30737,1993.5784,-17.554352,-7.214999999999868,0.0,-22.436584949493408,0.017695557791739702,0.07996400259435177,-105.9230785369873,0.0003
606,134373,981.3456,12,-18.654419,-18.654419,0.13500476,0.05,0,0.0,True,1.8654419,-0.001667437,-0.16091792449355122,14,75,262,0,1,11,62.54546,1060.8425,0.0,-1.309999999999994,0.0,-22.431326389312744,0.43892511050216854,0.07996398396790028,-106.12108612060547,0.0003
607,134975,966.61194,23,-33.38806,-33.38806,0.38922516,0.05,0,0.0,True,3.3388064,-0.0039728237,-0.18781356751918796,12,170,111,1,7,16,418.7972,1002.7236,-1.7596768,-0.5550000000000004,0.0,-22.423667907714844,0.013599624391645193,0.07996398955583572,-106.11185836791992,0.0003
608,135602,993.0219,13,-6.9780884,-6.9780884,0.067922674,0.05,0,0.0,True,0.69780886,-0.0007155648,-0.19607717573642722,12,38,31,1,0,13,0.0,1013.7809,0.0,-0.15500000000000005,0.0,-22.432514667510986,0.011864027939736843,0.07996400259435177,-106.14862632751465,0.0003
609,136139,994.3394,16,-5.6605835,-5.6605835,0.16503489,0.05,0,0.0,True,0.56605834,-0.0018401018,-0.18827806726098062,13,227,1592,1,3,13,19.03348,986.5435,0.0,-7.9599999999998525,0.0,-22.423275470733643,0.03446599282324314,0.07996401935815811,-105.91092491149902,0.0003
610,136727,984.6244,28,-15.37561,-15.37561,0.19685753,0.05,0,0.0,True,1.537561,-0.0072126808,-0.1630362147092819,26,168,2136,0,6,22,143.24551,1827.4666,-5.6491137,-10.68000000000027,0.0,-22.394372940063477,0.05401923041790724,0.07996403239667416,-105.68985557556152,0.0003
611,137131,989.336,14,-10.664001,-10.664001,0.13386624,0.05,0,0.0,True,1.0664,-0.00050942035,-0.1853293685615063,21,126,319,1,0,14,0.0,1028.606,0.0,-1.594999999999988,0.0,-22.463180541992188,0.034564949572086334,0.07996401935815811,-105.99566268920898,0.0003
612,137762,836.49243,445,-163.50757,-163.50757,0.0,0.05,0,0.0,True,16.350756,-0.04022214,-1.586626343752918,196,313,1738,0,175,270,1034.1483,2640.783,-38.383553,-8.689999999999959,0.0,-22.408426761627197,0.03346581012010574,0.07996399328112602,-105.75744819641113,0.0003
613,138404,851.8327,174,-148.1673,-148.1673,0.12456996,0.05,0,0.0,True,14.81673,-0.023545649,-0.9118244657529286,110,3,28,0,78,96,922.3908,2177.9172,-17.92908,-0.14000000000000004,1.3295531e-05,-22.397140979766846,0.022834193659946322,0.07996397465467453,-105.90849876403809,0.0003
614,138937,957.92633,127,-42.07367,-42.07367,0.86249137,0.05,0,0.0,True,4.207367,-0.021679027,-0.5708836738765241,124,139,729,0,27,100,213.88965,2616.5042,-18.441496,-3.6449999999999445,0.0,-22.413350105285645,0.01610426139086485,0.07996395975351334,-106.16055297851562,0.0003
615,139463,992.5611,26,-7.438904,-7.438904,0.21708642,0.05,0,0.0,True,0.74389035,-0.004699326,-0.29430778222555515,38,102,1038,1,5,21,20.34398,1170.4506,-2.5099704,-5.189999999999912,0.0,-22.396800994873047,0.0247808457352221,0.07996401935815811,-106.00225448608398,0.0003
616,139998,1007.15784,23,7.157837,7.157837,0.47320276,0.05,0,0.0,True,-0.7157837,-0.004473382,-0.19787135109305387,33,75,1952,0,3,20,18.806725,1027.9347,-1.0891271,-9.760000000000126,0.0,-22.436821937561035,0.04035678831860423,0.07996403239667416,-105.89908981323242,0.0003
617,140517,971.6762,19,-28.323792,-28.323792,0.13466136,0.05,0,0.0,True,2.832379,-0.009940431,-0.2181453781574964,30,87,924,0,1,18,24.643002,1052.6302,-6.459078,-4.619999999999924,0.0,-22.40849256515503,0.03752460237592459,0.07996397465467453,-105.87549018859863,0.0003
618,141029,1030.9167,23,30.916748,30.916748,1.6580395,0.05,0,0.0,True,-3.0916748,-0.00222991,-0.3135465725134664,67,50,440,0,0,23,0.0,1010.5289,0.0,-2.1999999999999753,0.0,-22.320748805999756,0.19560001930221915,0.07996401935815811,-105.81280136108398,0.0003
619,141589,954.1941,153,-45.80591,-45.80591,1.1805463,0.05,0,0.0,True,4.5805907,-0.013888401,-0.6886841146287189,84,44,48,0,51,102,273.54358,2611.4214,-13.408549,-0.24000000000000013,0.0,-22.45702075958252,0.018227140652015805,0.07996398955583572,-106.1030445098877,0.0003
620,141896,990.04004,9,-9.959961,-9.959961,0.17024793,0.05,0,0.0,True,0.9959961,-0.003813246,-0.1366879538446665,9,30,520,1,1,8,20.432842,1021.4676,0.0,-2.599999999999967,0.0,-22.391395092010498,0.013048845808953047,0.07996398955583572,-105.90656280517578,0.0003
621,142441,1008.40027,8,8.400269,8.400269,0.44211793,0.05,0,0.0,True,-0.84002686,-0.0064700334,-0.16161055281758305,15,178,1411,0,0,8,0.0,1073.138,0.0,-7.054999999999872,0.0,-22.390244483947754,0.01912770699709654,0.07996399328112602,-105.95430755615234,0.0003
622,142996,739.5469,640,-260.45312,-260.45312,2.213433,0.05,0,0.0,True,26.045313,-0.11202778,-1.603054895848035,630,65,670,0,167,473,812.39923,10523.182,-194.8545,-3.349999999999951,0.01974052,-22.35849952697754,0.24913758970797062,0.07996407523751259,-105.75028991699219,0.0003
623,143506,992.5914,53,-7.4086304,-7.4086304,0.53184843,0.05,0,0.0,True,0.7408631,-0.0118035,-0.2215286173671484,22,143,1150,1,14,39,112.97726,1938.782,-9.004435,-5.7499999999999,0.0,-22.42240285873413,0.011194310733117163,0.07996401935815811,-106.1373062133789,0.0003
624,144022,992.94507,33,-7.0549316,-7.0549316,0.14861806,0.05,0,0.0,True,0.70549315,-0.0027313423,-0.3312250397354365,46,65,436,1,5,28,12.649784,1398.1969,-2.0739603,-2.1799999999999757,0.0,-22.418169021606445,0.015101962257176638,0.07996401935815811,-105.97834396362305,0.0003
625,144561,827.12494,318,-172.87506,-172.87506,0.0,0.05,0,0.0,True,17.287506,-0.0651105,-0.9483967789262534,287,137,834,1,80,238,406.41434,8226.911,-51.757793,-4.169999999999933,0.0,-22.44883441925049,0.2528787646442652,0.07996401935815811,-106.02982139587402,0.0003
626,145176,850.167,803,-149.83301,-149.83301,1.519983,0.05,0,0.0,True,14.983301,-0.06897487,-2.9757441157102575,394,103,1069,0,263,540,1512.649,9516.479,-108.400986,-5.344999999999908,2.9794977e-05,-22.41651439666748,0.02690067235380411,0.07996397465467453,-105.91706657409668,0.0003
627,145723,984.4851,30,-15.514893,-15.514893,0.080131754,0.05,0,0.0,True,1.5514892,-0.0033354356,-0.179589295759797,47,82,1137,1,4,26,23.187021,1268.9666,-1.5190666,-5.684999999999901,0.0,-22.426264762878418,0.018291550688445568,0.0799640454351902,-106.02317428588867,0.0003
628,146274,1009.77246,86,9.772461,9.772461,1.56562,0.05,0,0.0,True,-0.9772461,-0.033942394,-0.47225023649632925,98,52,352,0,23,63,242.00262,1691.9032,-17.565327,-1.7599999999999845,0.0,-22.40976905822754,0.07888817135244608,0.07996401935815811,-105.64732933044434,0.0003
629,146795,928.4309,99,-71.56909,-71.56909,0.52307844,0.05,0,0.0,True,7.1569095,-0.023180598,-0.5242801572400083,130,4,285,1,38,61,440.22083,971.00415,-7.460814,-1.4249999999999916,0.0,-22.367587566375732,0.14325888850726187,0.07996403239667416,-105.88726806640625,0.0003
630,147310,1040.449,228,40.448975,40.448975,4.121289,0.05,0,0.0,True,-4.0448976,-0.01558398,-0.9975194437056776,123,25,987,1,79,149,492.41925,2707.3938,-17.955526,-4.934999999999917,0.0,-22.424076080322266,0.049672956578433514,0.07996401935815811,-105.91422653198242,0.0003
631,147826,1009.32446,133,9.324463,9.324463,2.6305647,0.05,0,0.0,True,-0.9324463,-0.016432501,-0.5826837706565857,63,105,81,1,55,78,744.4165,2254.5442,-12.922231,-0.40500000000000025,0.0,-22.427525997161865,0.03334260452538729,0.07996397465467453,-105.95457649230957,0.0003
632,148468,979.2547,15,-20.7453,-20.7453,0.21881428,0.05,0,0.0,True,2.07453,-0.002521704,-0.19347525089979165,18,56,653,0,3,12,25.42707,1065.2239,-0.90373755,-3.2649999999999526,0.0,-22.42609405517578,0.01732196076773107,0.07996401935815811,-105.91045379638672,0.0003
633,149064,980.52,47,-19.47998,-19.47998,0.06137789,0.05,0,0.0,True,1.947998,-0.008898572,-0.37730369366705424,80,94,869,0,9,38,130.89241,1572.6334,-9.8221655,-4.34499999999993,0.0,-22.41271686553955,0.13300644047558308,0.07996401935815811,-105.96413993835449,0.0003
634,149624,842.25916,603,-157.74084,-157.74084,0.022480398,0.05,0,0.0,True,15.774085,-0.050262377,-2.0219881033585385,330,28,663,1,206,397,1437.006,7490.876,-67.24923,-3.3149999999999515,0.0,-22.434731483459473,0.057012592907994986,0.07996396534144878,-105.98501777648926,0.0003
635,150207,930.83154,103,-69.16846,-69.16846,1.4536815,0.05,0,0.0,True,6.916846,-0.019959249,-0.358362729176879,21,115,70,1,49,54,1437.688,2479.2498,-10.671878,-0.3500000000000002,0.0,-22.375224113464355,0.08060505194589496,0.07996401935815811,-105.92468070983887,0.0003
636,150659,941.25964,219,-58.740356,-58.740356,0.4678675,0.05,0,0.0,True,5.8740354,-0.022278417,-0.8057480119877504,173,17,400,0,65,154,658.8953,4707.1436,-28.987629,-1.9999999999999793,0.0,-22.43245792388916,0.022877795388922095,0.07996398396790028,-106.0965633392334,0.0003
637,151200,1017.03265,16,17.032654,17.032654,0.89645696,0.05,0,0.0,True,-1.7032653,-0.004360503,-0.22175448998808858,28,152,570,0,1,15,2.4308836,1000.85284,0.0,-2.8499999999999615,0.0,-22.42008924484253,0.04818944772705436,0.07996398955583572,-105.95974540710449,0.0003
638,151784,985.3391,442,-14.660889,-14.660889,4.4514027,0.05,0,0.0,True,1.4660889,-0.031883497,-1.5226858139038093,230,45,477,0,147,295,1041.3145,7559.656,-54.42223,-2.3849999999999714,0.0010398189,-22.3944354057312,0.16104165883734822,0.07996403612196445,-106.02165222167969,0.0003
639,152283,891.62,314,-108.380005,-108.380005,0.98853624,0.05,0,0.0,True,10.838,-0.032764357,-0.9701234451681375,142,128,307,1,103,211,1074.9546,4828.2993,-33.018948,-1.5349999999999893,0.0,-22.443222522735596,0.034694259287789464,0.07996401935815811,-106.00715446472168,0.0003
640,152809,919.36566,201,-80.63434,-80.63434,0.25737232,0.05,0,0.0,True,8.063434,-0.028314957,-1.0468268542969552,230,44,305,1,76,125,531.5295,2396.0125,-34.232784,-1.5249999999999895,0.0,-22.443089485168457,0.031020774971693754,0.07996395975351334,-106.20670127868652,0.0003
641,153320,1019.0796,51,19.07959,19.07959,1.3034009,0.05,0,0.0,True,-1.907959,-0.0040866104,-0.3725267567485572,51,29,238,0,11,40,86.4131,1613.0405,-4.710251,-1.1899999999999966,0.0,-22.461196422576904,0.01743025053292513,0.07996401377022266,-106.13454627990723,0.0003
642,153895,987.1542,143,-12.845825,-12.845825,0.7252629,0.05,0,0.0,True,1.2845825,-0.009304179,-0.7097140437364582,101,34,443,1,38,105,233.61865,2474.254,-11.983798,-2.214999999999975,0.0,-22.43885612487793,0.016885853838175535,0.07996398955583572,-105.95710372924805,0.0003
643,154408,872.33765,884,-127.66235,-127.66235,1.9463323,0.05,0,0.0,True,12.766236,-0.06673085,-2.5033172955363976,489,18,226,1,272,612,2299.5806,13902.922,-93.67929,-1.129999999999998,0.0,-22.360493659973145,0.4398375931195915,0.07996398955583572,-105.97257804870605,0.0003
644,154910,969.3491,79,-30.650879,-30.650879,0.6480128,0.05,0,0.0,True,3.0650878,-0.03662505,-0.3994797468458435,108,38,1454,0,21,58,189.7451,1858.526,-14.373812,-7.269999999999867,0.0,-22.364835262298584,0.09933768073096871,0.07996401935815811,-105.87809562683105,0.0003
645,155539,919.145,192,-80.85498,-80.85498,0.13125113,0.05,0,0.0,True,8.085498,-0.025027644,-0.9058197496831415,122,90,1587,1,58,134,477.0247,3399.7544,-39.305126,-7.934999999999853,0.0,-22.4607253074646,0.01996605866588652,0.07996400259435177,-106.12209129333496,0.0003
646,156068,852.51904,425,-147.48096,-147.48096,1.191351,0.05,0,0.0,True,14.748095,-0.042470753,-1.3790274321391018,239,77,1460,1,148,277,1223.2218,7336.7827,-49.199486,-7.299999999999867,0.0,-22.397964000701904,0.024629954481497407,0.07996398955583572,-105.78948211669922,0.0003
647,156603,995.8115,12,-4.1884766,-4.1884766,0.2175765,0.05,0,0.0,True,0.41884765,-0.0023462228,-0.20364674352109424,29,120,774,1,0,12,0.0,1099.0173,0.0,-3.8699999999999397,0.0,-22.438758850097656,0.02431765920482576,0.07996398955583572,-106.03975296020508,0.0003
648,157134,1004.7564,14,4.7564087,4.7564087,0.4390112,0.05,0,0.0,True,-0.47564086,-0.0042141313,-0.19606055254011065,33,90,860,0,0,14,0.0,1098.044,0.0,-4.2999999999999305,0.0,-22.399578094482422,0.03831108519807458,0.07996401935815811,-105.92183303833008,0.0003
649,157662,992.3241,90,-7.6759033,-7.6759033,1.0576819,0.05,0,0.0,True,0.76759034,-0.010961532,-0.5652011618018151,113,39,1143,0,17,73,166.28653,1634.8546,-10.750449,-5.7149999999999,0.0,-22.363524436950684,1.3497983748093247,0.07996402308344841,-105.92341041564941,0.0003
650,158265,971.64026,568,-28.359741,-28.359741,4.2396064,0.05,0,0.0,True,2.8359742,-0.041904982,-1.6142410813272006,342,82,366,1,209,359,1781.9285,8853.72,-63.697964,-1.829999999999983,0.0,-22.460090160369873,0.030139435082674026,0.07996400259435177,-106.17392921447754,0.0003
651,158768,872.5999,325,-127.400085,-127.400085,0.45663387,0.05,0,0.0,True,12.740008,-0.038712297,-1.3106453942588954,212,0,178,0,140,185,1329.2216,3150.3872,-59.284565,-0.8900000000000007,0.0,-22.347981929779053,0.03734208410605788,0.0799640454351902,-105.83285903930664,0.0003
652,159288,988.6472,18,-11.352783,-11.352783,1.099446,0.05,0,0.0,True,1.1352783,-0.0028836979,-0.1979997005311859,18,13,1,0,7,11,266.04004,1024.579,-0.91290176,-0.005,0.0,-22.462952136993408,0.011369029758498073,0.07996398955583572,-106.0715274810791,0.0003
653,159829,989.5932,10,-10.406799,-10.406799,0.00026140476,0.05,0,0.0,True,1.0406799,-0.0017394075,-0.16443585567176344,23,122,1413,1,0,10,0.0,1018.1367,0.0,-7.064999999999872,0.0,-22.443406581878662,0.18202132731676102,0.07996398955583572,-106.02370643615723,0.0003
654,160343,968.5811,95,-31.418884,-31.418884,0.7099629,0.05,0,0.0,True,3.1418886,-0.0214897,-0.4220796246081589,31,14,107,1,31,64,749.2259,2241.1497,-11.28094,-0.5350000000000004,0.0,-22.449448108673096,0.04313345649279654,0.07996403053402901,-105.97330665588379,0.0003
655,160866,1002.79614,9,2.7961426,2.7961426,0.14716436,0.05,0,0.0,True,-0.27961427,-0.00038901178,-0.19499346741141563,19,108,873,0,0,9,0.0,998.79486,0.0,-4.364999999999929,0.0,-22.42969799041748,0.014169968897476792,0.07996401935815811,-106.08443641662598,0.0003
656,161393,965.18335,101,-34.81665,-34.81665,0.39469364,0.05,0,0.0,True,3.481665,-0.010947371,-0.4336696066707373,64,48,68,1,31,70,471.05997,2597.29,-10.578167,-0.3400000000000002,0.0,-22.446917057037354,0.03204165259376168,0.07996397465467453,-106.09830093383789,0.0003
657,161910,1007.4256,35,7.425598,7.425598,0.6298845,0.05,0,0.0,True,-0.74255985,-0.0060556554,-0.33154088898689876,72,102,834,1,7,28,109.75391,989.05615,-1.6577737,-4.169999999999933,0.0,-22.422377109527588,0.41914813267067075,0.07996401935815811,-105.99633979797363,0.0003
658,162417,1006.8948,88,6.8947754,6.8947754,1.1241477,0.05,0,0.0,True,-0.6894775,-0.006380849,-0.4901932211220267,50,56,170,1,28,60,272.01932,1926.743,-7.266567,-0.8500000000000006,0.0,-22.3593807220459,0.23508073133416474,0.07996398955583572,-106.08537864685059,0.0003
659,163051,965.4645,39,-34.535522,-34.535522,0.16005021,0.05,0,0.0,True,3.4535522,-0.006598598,-0.20167567975819115,19,100,243,0,7,32,204.68927,1623.9758,-3.116507,-1.214999999999996,0.0,-22.426109313964844,0.011200705543160439,0.07996398955583572,-106.00358009338379,0.0003
