file,error,schema_version,race_date,race_time_local,venue,race_number,race_code,race_class,distance_m,runner_count,level_depth_k,market_id,commission_rate,total_snapshots,pre_race_snapshots,in_play_snapshots,pre_race_duration_secs,avg_snapshot_interval_secs,secs_to_off_at_capture_start,secs_to_off_at_last_pre_race,pre_race_window_secs,total_matched_at_start,total_matched_at_off,total_matched_final,liquidity_growth_ratio,fav_runner_idx,fav_price_start,fav_price_end,fav_price_drift_pct,fav_spread_pct_mean,fav_spread_pct_max,fav_traded_vol_total,ob_imbalance_mean_std,ob_imbalance_max_std,microprice_null_rate_mean,mean_ret_std_5s,field_spread_pct_mean,field_spread_pct_median,track_surface_null_rate,track_condition_null_rate,prob_implied_null_rate,secs_since_last_trade_null_rate,back_overround_mean,back_overround_final,lay_overround_mean,result_closed,result_winner_idx,result_winner_selids,winner_was_favourite,checks_passed,checks_total,is_suitable
2026-03-08_Carrick_Race5_1.254876525.parquet,,1.3.1,2026-03-08,05:40:00,Carrick,5,Harness,Pace M,1670.0,10,3,1.254876525,0.05,938,761,177,1017.7,1.34,609.8,-407.9,1017.7,96.0,21978.0,25091.0,261.36,0.0,2.6,2.78,6.92,3.74,28.85,9625.0,0.2699,0.4336,0.0,0.004174,26.19,9.09,1.0,1.0,0.0,0.0,103.08,102.4,94.57,1,2.0,3126737,0.0,9,9,True
2026-03-08_Carrick_Race6_1.254876527.parquet,,1.3.1,2026-03-08,06:20:00,Carrick,6,Harness,Pace M,2150.0,9,3,1.254876527,0.05,769,538,231,720.2,1.34,654.3,-65.9,720.2,4.0,7161.0,11748.0,2937.0,5.0,2.46,2.66,8.13,29.99,74.8,1383.0,0.2759,0.4149,0.1111,0.004404,128.39,25.81,1.0,1.0,0.1111,0.1111,108.79,109.43,84.81,1,1.0,7859231,0.0,8,9,False
2026-03-08_Carrick_Race7_1.254876529.parquet,,1.3.1,2026-03-08,06:55:00,Carrick,7,Harness,Pace M,2150.0,10,3,1.254876529,0.05,588,588,0,786.5,1.34,650.1,-136.4,786.5,459.0,17268.0,17268.0,37.62,0.0,3.65,3.25,10.96,5.97,35.38,6648.0,0.2819,0.4238,0.0009,0.00492,30.4,15.0,1.0,1.0,0.0,0.0,105.18,107.67,92.75,1,6.0,45517192,0.0,9,9,True
2026-03-08_Carrick_Race9_1.254876533.parquet,,1.3.1,2026-03-08,08:00:00,Carrick,9,Harness,Pace M,2150.0,10,3,1.254876533,0.05,782,543,239,726.1,1.34,628.8,-97.3,726.1,312.0,12521.0,16600.0,53.21,3.0,2.5,2.06,17.6,8.92,18.4,5282.0,0.288,0.5467,0.0,0.003954,50.92,31.43,1.0,1.0,0.0,0.0,108.98,114.59,92.1,1,3.0,95840801,1.0,8,9,False
2026-03-08_Echuca_Race1_1.254867344.parquet,,1.3.1,2026-03-08,02:20:00,Echuca,1,Flat,3yo,1200.0,10,3,1.254867344,0.05,596,507,89,679.5,1.34,658.3,-21.2,679.5,8178.0,70785.0,77348.0,9.46,1.0,2.16,2.28,5.56,2.05,7.21,41912.0,0.2986,0.4577,0.0,0.004932,17.82,9.52,1.0,1.0,0.0,0.0,102.47,100.76,97.83,1,1.0,95919938,1.0,9,9,True
2026-03-08_Echuca_Race2_1.254867352.parquet,,1.3.1,2026-03-08,02:55:00,Echuca,2,Flat,Mdn,1200.0,16,3,1.254867352,0.05,585,585,0,783.0,1.34,654.6,-128.4,783.0,3412.0,62999.0,62999.0,18.46,4.0,4.1,4.9,19.51,3.31,6.82,9716.0,0.2657,0.4657,0.189,0.006962,34.61,12.5,1.0,1.0,0.125,0.125,102.76,103.35,98.05,1,1.0,72948723,0.0,9,9,True
2026-03-08_Echuca_Race3_1.254867360.parquet,,1.3.1,2026-03-08,03:30:00,Echuca,3,Flat,Mdn,1400.0,13,3,1.254867360,0.05,72,72,0,95.3,1.34,650.2,554.8,95.3,3603.0,4003.0,4003.0,1.11,10.0,3.05,2.98,2.3,3.42,4.03,2138.0,0.1103,0.2807,0.0769,0.002732,48.41,35.71,1.0,1.0,0.0769,0.0769,104.28,104.59,94.84,0,-1.0,,,7,9,False
2026-03-08_Echuca_Race4_1.254867368.parquet,,1.3.1,2026-03-08,04:05:00,Echuca,4,Flat,Hcap,1600.0,9,3,1.254867368,0.05,645,500,145,669.0,1.34,656.7,-12.2,669.0,4053.0,56941.0,67915.0,16.76,5.0,4.1,4.0,2.44,3.89,7.5,18595.0,0.192,0.2499,0.0,0.004152,12.41,4.88,1.0,1.0,0.0,0.0,102.11,101.91,98.09,1,5.0,68091473,1.0,9,9,True
2026-03-08_Echuca_Race5_1.254867376.parquet,,1.3.1,2026-03-08,04:45:00,Echuca,5,Flat,Hcap,1400.0,12,3,1.254867376,0.05,625,501,124,670.3,1.34,651.0,-19.3,670.3,3956.0,55200.0,66034.0,16.69,4.0,3.6,4.0,11.11,2.45,5.56,18008.0,0.2443,0.3424,0.0,0.004907,31.89,7.5,1.0,1.0,0.0,0.0,102.83,101.44,97.33,1,4.0,69323122,1.0,9,9,True
2026-03-08_Echuca_Race6_1.254867384.parquet,,1.3.1,2026-03-08,05:15:00,Echuca,6,Flat,Hcap,1400.0,12,3,1.254867384,0.05,501,501,0,670.5,1.34,654.7,-15.8,670.5,9696.0,122753.0,122753.0,12.66,1.0,2.48,2.72,9.68,1.51,4.58,50378.0,0.2391,0.3763,0.0833,0.007559,12.81,5.88,1.0,1.0,0.0833,0.0833,102.08,102.0,98.59,1,0.0,80639319,0.0,9,9,True
2026-03-08_Echuca_Race7_1.254867392.parquet,,1.3.1,2026-03-08,05:45:00,Echuca,7,Flat,Hcap,1200.0,9,3,1.254867392,0.05,498,498,0,666.4,1.34,649.7,-16.7,666.4,5446.0,51218.0,51218.0,9.4,0.0,3.6,4.4,22.22,3.07,6.82,10582.0,0.2704,0.3959,0.0004,0.005083,14.24,4.55,1.0,1.0,0.0,0.0,102.29,102.36,98.15,1,0.0,76659748,1.0,9,9,True
2026-03-08_Echuca_Race8_1.254867400.parquet,,1.3.1,2026-03-08,06:20:00,Echuca,8,Flat,Hcap,1000.0,10,3,1.254867400,0.05,510,510,0,682.4,1.34,654.3,-28.0,682.4,7971.0,130996.0,130996.0,16.43,0.0,2.36,2.06,12.71,1.54,4.31,71517.0,0.2225,0.3644,0.1,0.006001,15.42,7.69,1.0,1.0,0.1,0.1,101.58,104.05,98.13,1,0.0,74744713,1.0,9,9,True
2026-03-08_Kapunda_Race1_1.254876497.parquet,,1.3.1,2026-03-08,03:25:00,Kapunda,1,Harness,Pace M,1800.0,6,3,1.254876497,0.05,755,579,176,775.0,1.34,651.1,-123.9,775.0,104.0,8860.0,11780.0,113.27,5.0,1.86,1.99,6.99,8.03,38.71,3044.0,0.3475,0.443,0.0,0.005597,42.36,13.16,1.0,1.0,0.0,0.0,104.73,108.0,92.48,0,-1.0,,,7,9,False
2026-03-08_Kapunda_Race2_1.254876500.parquet,,1.3.1,2026-03-08,04:04:00,Kapunda,2,Harness,Pace M,1800.0,9,3,1.254876500,0.05,564,564,0,754.6,1.34,656.8,-97.8,754.6,69.0,9529.0,9529.0,138.1,7.0,3.45,7.2,108.7,37.24,115.28,1991.0,0.3099,0.4303,0.0,0.005425,126.27,18.75,1.0,1.0,0.0,0.0,108.04,110.97,83.69,1,7.0,26505597,1.0,8,9,False
2026-03-08_Kapunda_Race3_1.254876503.parquet,,1.3.1,2026-03-08,04:39:00,Kapunda,3,Harness,Pace M,1800.0,7,3,1.254876503,0.05,743,555,188,742.5,1.34,651.3,-91.2,742.5,57.0,12021.0,15252.0,267.58,2.0,2.6,2.2,15.38,9.59,53.85,4894.0,0.3379,0.4146,0.0,0.006245,51.18,11.11,1.0,1.0,0.0,0.0,104.49,102.92,92.7,1,2.0,48402480,1.0,8,9,False
2026-03-08_Kapunda_Race4_1.254876506.parquet,,1.3.1,2026-03-08,05:19:00,Kapunda,4,Harness,Pace M,2200.0,8,3,1.254876506,0.05,837,608,229,813.9,1.34,654.7,-159.3,813.9,44.0,14291.0,18207.0,413.8,4.0,3.15,4.4,39.68,20.49,77.78,1885.0,0.3517,0.5152,0.0,0.005061,49.39,10.0,1.0,1.0,0.0,0.0,105.9,102.59,89.4,1,4.0,44536555,1.0,8,9,False
2026-03-08_Kapunda_Race5_1.254876509.parquet,,1.3.1,2026-03-08,05:54:00,Kapunda,5,Harness,Trot S,2610.0,8,3,1.254876509,0.05,890,594,296,793.7,1.34,657.8,-135.9,793.7,43.0,11859.0,20052.0,466.33,1.0,3.15,6.0,90.48,38.18,87.3,2854.0,0.3468,0.4339,0.0,0.003643,122.19,23.08,1.0,1.0,0.0,0.0,108.51,104.33,84.9,0,-1.0,,,7,9,False
2026-03-08_Kapunda_Race6_1.254876512.parquet,,1.3.1,2026-03-08,06:34:00,Kapunda,6,Harness,Pace M,2610.0,9,3,1.254876512,0.05,871,581,290,777.6,1.34,657.4,-120.2,777.6,636.0,18679.0,24952.0,39.23,0.0,1.62,1.42,12.35,2.98,13.29,14411.0,0.2788,0.3374,0.0006,0.005292,49.7,20.93,1.0,1.0,0.0,0.0,103.23,101.31,95.42,1,0.0,6239907,1.0,9,9,True
2026-03-08_Kapunda_Race7_1.254876515.parquet,,1.3.1,2026-03-08,07:09:00,Kapunda,7,Harness,Trot S,2200.0,11,3,1.254876515,0.05,611,554,57,741.3,1.34,654.9,-86.3,741.3,84.0,9865.0,10754.0,128.02,3.0,1.85,2.68,44.86,8.49,50.77,3922.0,0.2938,0.426,0.0005,0.00454,127.71,21.05,1.0,1.0,0.0,0.0,106.27,103.92,90.17,0,-1.0,,,7,9,False
2026-03-08_Muswellbrook_Race1_1.254867645.parquet,,1.3.1,2026-03-08,01:55:00,Muswellbrook,1,Flat,Mdn,1000.0,12,3,1.254867645,0.05,631,548,83,733.0,1.34,649.5,-83.5,733.0,12432.0,59508.0,66338.0,5.34,0.0,1.24,1.31,5.65,1.63,6.87,50694.0,0.3667,0.5246,0.0996,0.009951,55.01,30.0,1.0,1.0,0.0833,0.0833,102.42,105.24,97.07,1,0.0,87495874,1.0,9,9,True
2026-03-08_Muswellbrook_Race2_1.254867648.parquet,,1.3.1,2026-03-08,02:30:00,Muswellbrook,2,Flat,2yo,1000.0,11,3,1.254867648,0.05,514,514,0,687.8,1.34,657.5,-30.3,687.8,2366.0,29699.0,29699.0,12.55,2.0,3.65,4.5,23.29,7.03,23.94,13419.0,0.2965,0.4326,0.0202,0.007169,45.86,12.0,1.0,1.0,0.0,0.0,104.25,101.3,94.08,1,0.0,1423430,0.0,9,9,True
2026-03-08_Muswellbrook_Race3_1.254867651.parquet,,1.3.1,2026-03-08,03:05:00,Muswellbrook,3,Flat,Mdn,1280.0,12,3,1.254867651,0.05,508,508,0,680.0,1.34,651.8,-28.2,680.0,1649.0,47219.0,47219.0,28.63,2.0,2.06,2.04,0.97,5.38,10.58,25087.0,0.2232,0.4393,0.3114,0.005963,26.02,11.43,1.0,1.0,0.1667,0.1667,103.7,105.98,94.96,1,2.0,6459882,1.0,8,9,False
2026-03-08_Muswellbrook_Race4_1.254867654.parquet,,1.3.1,2026-03-08,03:40:00,Muswellbrook,4,Flat,Hcap,1750.0,13,3,1.254867654,0.05,162,162,0,216.2,1.34,657.7,441.5,216.2,823.0,1141.0,1141.0,1.39,3.0,3.3,3.3,0.0,4.71,6.06,30.0,0.1728,0.3475,0.1538,0.001893,27.93,20.0,1.0,1.0,0.1538,0.1538,103.94,102.8,90.02,0,-1.0,,,6,9,False
2026-03-08_Muswellbrook_Race5_1.254867657.parquet,,1.3.1,2026-03-08,04:15:00,Muswellbrook,5,Flat,CL2,1280.0,15,3,1.254867657,0.05,233,233,0,311.6,1.34,652.6,341.0,311.6,2159.0,7010.0,7010.0,3.25,6.0,3.6,3.5,2.78,7.07,13.64,3310.0,0.245,0.491,0.1348,0.003766,41.78,16.67,1.0,1.0,0.1333,0.1333,103.23,104.14,92.54,1,9.0,95919003,0.0,9,9,True
2026-03-08_Muswellbrook_Race6_1.254867660.parquet,,1.3.1,2026-03-08,05:00:00,Muswellbrook,6,Flat,Hcap,900.0,11,3,1.254867660,0.05,513,513,0,686.5,1.34,657.4,-29.1,686.5,2098.0,59279.0,59279.0,28.26,1.0,3.95,4.6,16.46,6.7,17.07,16427.0,0.3222,0.4265,0.0005,0.00787,45.24,12.5,1.0,1.0,0.0,0.0,102.18,105.8,92.08,0,-1.0,,,8,9,False
2026-03-08_Muswellbrook_Race7_1.254867663.parquet,,1.3.1,2026-03-08,05:35:00,Muswellbrook,7,Flat,CL5,1280.0,17,3,1.254867663,0.05,546,546,0,730.7,1.34,651.2,-79.5,730.7,25039.0,110416.0,110416.0,4.41,1.0,1.96,2.08,6.12,1.47,9.71,68415.0,0.2468,0.5252,0.1765,0.007105,24.41,16.67,1.0,1.0,0.1765,0.1765,102.98,103.55,97.58,1,5.0,95919009,0.0,9,9,True
2026-03-08_Muswellbrook_Race8_1.254867666.parquet,,1.3.1,2026-03-08,06:15:00,Muswellbrook,8,Flat,Hcap,1450.0,14,3,1.254867666,0.05,518,518,0,694.0,1.34,655.1,-39.0,694.0,475.0,38585.0,38585.0,81.23,5.0,4.0,4.8,20.0,7.83,20.51,10054.0,0.3197,0.5137,0.0003,0.005505,25.11,14.29,1.0,1.0,0.0,0.0,104.22,103.91,92.13,0,-1.0,,,8,9,False
2026-03-08_Redcliffe_Race1_1.254876482.parquet,,1.3.1,2026-03-08,07:30:00,Redcliffe,1,Harness,Pace M,2280.0,9,3,1.254876482,0.05,788,536,252,716.6,1.34,654.9,-61.7,716.6,0.0,10531.0,15289.0,15289.0,7.0,3.2,3.7,15.62,11.03,28.12,2744.0,0.3209,0.5004,0.0,0.006264,78.15,23.08,1.0,1.0,0.0,0.0,107.69,102.72,88.87,0,-1.0,,,7,9,False
2026-03-08_Redcliffe_Race2_1.254876484.parquet,,1.3.1,2026-03-08,08:09:00,Redcliffe,2,Harness,Pace M,2040.0,10,3,1.254876484,0.05,745,518,227,692.7,1.34,658.7,-34.0,692.7,76.0,16346.0,21434.0,282.03,1.0,2.12,1.93,8.96,14.44,41.51,10144.0,0.274,0.3946,0.1,0.005938,51.63,20.83,1.0,1.0,0.1,0.1,105.87,107.14,88.6,1,2.0,66735230,0.0,8,9,False
2026-03-08_Redcliffe_Race3_1.254876486.parquet,,1.3.1,2026-03-08,08:44:00,Redcliffe,3,Harness,Pace M,1780.0,9,3,1.254876486,0.05,749,548,201,730.5,1.34,655.2,-75.2,730.4,699.0,13584.0,16136.0,23.08,7.0,3.25,4.7,44.62,14.57,81.54,2759.0,0.2737,0.3216,0.0,0.004746,28.46,9.52,1.0,1.0,0.0,0.0,103.86,103.14,92.04,1,0.0,21208584,0.0,8,9,False
2026-03-08_Redcliffe_Race4_1.254876488.parquet,,1.3.1,2026-03-08,09:16:00,Redcliffe,4,Harness,Pace M,1780.0,9,3,1.254876488,0.05,741,540,201,722.2,1.34,658.7,-63.5,722.2,870.0,16867.0,19475.0,22.39,3.0,1.79,1.99,11.17,5.23,26.0,8742.0,0.2879,0.423,0.0,0.004554,25.14,10.0,1.0,1.0,0.0,0.0,102.44,101.97,95.12,1,8.0,28338832,0.0,9,9,True
2026-03-08_Redcliffe_Race5_1.254876490.parquet,,1.3.1,2026-03-08,09:52:00,Redcliffe,5,Harness,Pace M,1780.0,8,3,1.254876490,0.05,748,553,195,739.4,1.34,651.0,-88.4,739.4,371.0,16215.0,19646.0,52.95,4.0,1.69,2.56,51.48,9.77,49.43,7929.0,0.3018,0.4867,0.0,0.004693,38.02,17.5,1.0,1.0,0.0,0.0,105.76,104.82,93.76,1,7.0,22862330,0.0,8,9,False
2026-03-08_Redcliffe_Race6_1.254876492.parquet,,1.3.1,2026-03-08,10:18:00,Redcliffe,6,Harness,Pace M,1780.0,8,3,1.254876492,0.05,724,525,199,697.5,1.33,650.2,-47.3,697.5,49.0,12348.0,16980.0,346.53,4.0,2.04,2.04,0.0,18.33,88.73,7083.0,0.322,0.4203,0.0,0.005373,100.02,20.0,1.0,1.0,0.0,0.0,106.59,111.58,89.1,1,5.0,79228151,0.0,7,9,False
2026-03-08_Redcliffe_Race7_1.254876494.parquet,,1.3.1,2026-03-08,10:49:00,Redcliffe,7,Harness,Pace M,1780.0,9,3,1.254876494,0.05,741,540,201,721.9,1.34,658.3,-63.6,721.9,17.0,8300.0,13329.0,784.06,7.0,2.56,4.4,71.88,21.39,95.31,1820.0,0.2894,0.423,0.1111,0.006448,73.26,19.05,1.0,1.0,0.1111,0.1111,107.97,104.63,90.03,1,6.0,86936319,0.0,8,9,False
2026-03-08_Reefton_Race10_1.254889609.parquet,,1.3.1,2026-03-08,03:48:00,Reefton,10,Harness,Pace S,2500.0,14,3,1.254889609,0.05,533,533,0,713.8,1.34,656.8,-57.1,713.8,3.0,4644.0,4644.0,1548.0,6.0,2.5,,,70.59,114.29,696.0,0.2685,0.3934,0.0697,0.012226,300.12,90.91,1.0,1.0,0.0019,0.0,120.33,,71.24,0,-1.0,,,5,9,False
2026-03-08_Reefton_Race11_1.254889611.parquet,,1.3.1,2026-03-08,04:18:00,Reefton,11,Harness,Pace M,2450.0,14,3,1.254889611,0.05,520,520,0,696.3,1.34,652.4,-44.0,696.3,0.0,585.0,585.0,585.0,12.0,3.35,,,115.11,482.09,80.0,0.2629,0.5044,0.0253,0.004039,695.8,170.29,1.0,1.0,0.0019,0.0,132.12,,53.38,1,9.0,57848084,0.0,6,9,False
2026-03-08_Reefton_Race3_1.254889595.parquet,,1.3.1,2026-03-08,00:11:00,Reefton,3,Harness,Pace M,2450.0,13,3,1.254889595,0.05,526,526,0,703.3,1.34,652.1,-51.2,703.3,4.0,3494.0,3494.0,873.5,2.0,1.7,1.57,7.65,51.54,140.96,2779.0,0.242,0.406,0.0924,0.003245,610.14,297.06,1.0,1.0,0.0,0.0,124.65,132.61,64.73,0,-1.0,,,6,9,False
2026-03-08_Reefton_Race4_1.254889597.parquet,,1.3.1,2026-03-08,00:37:00,Reefton,4,Harness,Trot S,2500.0,12,3,1.254889597,0.05,511,511,0,683.6,1.34,650.7,-32.9,683.6,0.0,620.0,620.0,620.0,4.0,4.7,4.0,14.89,67.07,155.32,119.0,0.2785,0.4918,0.0,0.001877,305.02,123.08,1.0,1.0,0.0,0.0,129.62,133.91,60.24,0,-1.0,,,6,9,False
2026-03-08_Reefton_Race5_1.254889599.parquet,,1.3.1,2026-03-08,01:02:00,Reefton,5,Harness,Pace M,2450.0,10,3,1.254889599,0.05,534,534,0,713.9,1.34,654.2,-59.7,713.9,15.0,2756.0,2756.0,183.73,2.0,1.65,,,15.74,90.62,1742.0,0.2858,0.6226,0.0933,0.006146,445.72,175.51,1.0,1.0,0.0019,0.0,123.04,,77.95,0,-1.0,,,5,9,False
2026-03-08_Reefton_Race6_1.254889601.parquet,,1.3.1,2026-03-08,01:28:00,Reefton,6,Harness,Pace M,2450.0,9,3,1.254889601,0.05,512,512,0,684.4,1.34,650.0,-34.4,684.4,0.0,5315.0,5315.0,5315.0,1.0,1.5,,,55.78,115.62,4810.0,0.2041,0.2776,0.0293,0.006174,756.24,1060.0,1.0,1.0,0.002,0.0,126.6,,66.71,0,-1.0,,,6,9,False
2026-03-08_Reefton_Race7_1.254889603.parquet,,1.3.1,2026-03-08,02:03:00,Reefton,7,Harness,Trot S,2500.0,11,3,1.254889603,0.05,525,525,0,702.3,1.34,654.6,-47.7,702.3,0.0,313.0,313.0,313.0,5.0,3.25,,,133.78,152.31,1.0,0.2854,0.3872,0.0019,0.0023,327.81,120.69,1.0,1.0,0.0019,0.0,127.57,,59.25,0,-1.0,,,5,9,False
2026-03-08_Reefton_Race8_1.254889605.parquet,,1.3.1,2026-03-08,02:38:00,Reefton,8,Harness,Pace S,2500.0,13,3,1.254889605,0.05,532,532,0,712.1,1.34,657.9,-54.2,712.1,0.0,528.0,528.0,528.0,5.0,3.3,3.5,6.06,100.96,160.0,230.0,0.2313,0.3953,0.0,0.002077,578.24,203.57,1.0,1.0,0.0,0.0,129.56,109.62,53.71,0,-1.0,,,6,9,False
2026-03-08_Reefton_Race9_1.254889607.parquet,,1.3.1,2026-03-08,03:13:00,Reefton,9,Harness,Trot S,2500.0,7,3,1.254889607,0.05,488,488,0,653.0,1.34,650.6,-2.3,653.0,0.0,359.0,359.0,359.0,3.0,1.85,,,76.85,124.43,135.0,0.3356,0.4184,0.002,0.00391,217.1,140.0,1.0,1.0,0.002,0.0,126.97,,60.46,0,-1.0,,,5,9,False
2026-03-08_Riverton_Race2_1.254872078.parquet,,1.3.1,2026-03-08,00:28:00,Riverton,2,Flat,Mdn,1200.0,20,3,1.254872078,0.05,660,546,114,730.1,1.34,651.0,-79.1,730.1,44.0,6635.0,7799.0,177.25,7.0,3.85,4.3,11.69,41.18,71.43,1914.0,0.2106,0.4741,0.3,0.003968,181.15,62.96,1.0,1.0,0.3,0.3,118.57,110.45,80.07,1,11.0,81517540,0.0,8,9,False
2026-03-08_Riverton_Race3_1.254872080.parquet,,1.3.1,2026-03-08,01:10:00,Riverton,3,Flat,Mdn,1400.0,15,3,1.254872080,0.05,525,525,0,701.9,1.34,634.7,-67.2,701.9,1342.0,19170.0,19170.0,14.28,9.0,2.36,2.06,12.71,8.05,47.92,9709.0,0.2498,0.4401,0.1333,0.00523,38.65,25.0,1.0,1.0,0.1333,0.1333,106.6,102.95,92.55,0,-1.0,,,7,9,False
2026-03-08_Riverton_Race4_1.254872082.parquet,,1.3.1,2026-03-08,01:45:00,Riverton,4,Flat,Hcap,1400.0,10,3,1.254872082,0.05,703,568,135,759.8,1.34,649.9,-109.8,759.8,360.0,17316.0,19894.0,55.26,5.0,3.15,4.5,42.86,40.65,77.78,2407.0,0.2997,0.4891,0.1,0.004859,43.64,25.0,1.0,1.0,0.1,0.1,113.16,106.8,91.47,1,5.0,13463349,1.0,8,9,False
2026-03-08_Riverton_Race5_1.254872084.parquet,,1.3.1,2026-03-08,02:20:00,Riverton,5,Flat,Hcap,1200.0,9,3,1.254872084,0.05,537,537,0,719.3,1.34,658.3,-61.0,719.3,63.0,8723.0,8723.0,138.46,0.0,4.8,5.6,16.67,26.4,79.17,1338.0,0.3324,0.4938,0.0,0.005464,49.53,18.52,1.0,1.0,0.0,0.0,111.89,106.06,87.98,1,0.0,95879831,1.0,8,9,False
2026-03-08_Riverton_Race6_1.254872086.parquet,,1.3.1,2026-03-08,02:55:00,Riverton,6,Flat,Hcap,2000.0,19,3,1.254872086,0.05,543,543,0,726.6,1.34,654.6,-72.0,726.6,482.0,12950.0,12950.0,26.87,5.0,4.2,3.95,5.95,9.27,20.93,2698.0,0.1795,0.3559,0.3158,0.004294,24.32,15.25,1.0,1.0,0.3158,0.3158,103.41,103.46,89.8,1,11.0,93167854,0.0,7,9,False
2026-03-08_Riverton_Race7_1.254872088.parquet,,1.3.1,2026-03-08,03:30:00,Riverton,7,Flat,Cup,2000.0,18,3,1.254872088,0.05,695,695,0,930.9,1.34,650.2,-280.8,930.9,15.0,8720.0,8720.0,581.33,3.0,3.55,3.85,8.45,14.63,60.56,1244.0,0.2178,0.4496,0.2778,0.005039,85.33,20.83,1.0,1.0,0.2778,0.2778,111.91,105.01,86.8,1,9.0,41570508,0.0,8,9,False
2026-03-08_Riverton_Race8_1.254872090.parquet,,1.3.1,2026-03-08,04:09:00,Riverton,8,Flat,Hcap,1400.0,15,3,1.254872090,0.05,554,554,0,741.9,1.34,652.4,-89.5,741.9,15.0,9454.0,9454.0,630.27,0.0,4.8,6.8,41.67,52.86,139.58,1450.0,0.2413,0.4014,0.2,0.004161,83.97,57.14,1.0,1.0,0.2,0.2,116.85,104.67,76.63,0,-1.0,,,7,9,False
2026-03-08_Shepparton_Race1_1.254876464.parquet,,1.3.1,2026-03-08,07:12:00,Shepparton,1,Harness,Pace M,2190.0,11,3,1.254876464,0.05,760,531,229,709.9,1.34,654.6,-55.4,709.9,0.0,5688.0,8181.0,8181.0,2.0,2.48,2.66,7.26,46.58,251.56,3045.0,0.3145,0.4241,0.0,0.00497,313.19,72.73,1.0,1.0,0.0,0.0,116.14,105.24,75.12,1,2.0,95880885,1.0,8,9,False
2026-03-08_Shepparton_Race2_1.254876466.parquet,,1.3.1,2026-03-08,07:52:00,Shepparton,2,Harness,Pace M,2190.0,9,3,1.254876466,0.05,804,566,238,757.2,1.34,651.9,-105.3,757.2,126.0,10086.0,12049.0,95.63,1.0,1.76,2.32,31.82,16.25,55.68,4389.0,0.2618,0.3635,0.1451,0.005215,64.05,13.79,1.0,1.0,0.1111,0.1111,107.28,105.03,90.0,1,3.0,50479490,0.0,8,9,False
2026-03-08_Shepparton_Race3_1.254876468.parquet,,1.3.1,2026-03-08,08:27:00,Shepparton,3,Harness,Pace M,1690.0,9,3,1.254876468,0.05,710,534,176,710.7,1.33,656.6,-54.0,710.7,54.0,15254.0,16081.0,297.8,1.0,2.8,2.64,5.71,10.03,71.43,6637.0,0.2798,0.4047,0.0,0.00584,81.94,14.29,1.0,1.0,0.0,0.0,104.82,101.88,92.16,1,6.0,69162531,0.0,8,9,False
2026-03-08_Shepparton_Race4_1.254876470.parquet,,1.3.1,2026-03-08,09:02:00,Shepparton,4,Harness,Pace M,2190.0,8,3,1.254876470,0.05,743,506,237,672.3,1.33,629.3,-43.1,672.3,270.0,9572.0,11511.0,42.63,6.0,3.45,3.65,5.8,9.19,39.13,2212.0,0.2572,0.4407,0.125,0.005727,24.57,10.0,1.0,1.0,0.125,0.125,103.83,101.76,92.56,1,5.0,57603906,0.0,8,9,False
2026-03-08_Shepparton_Race5_1.254876472.parquet,,1.3.1,2026-03-08,09:37:00,Shepparton,5,Harness,Trot M,2190.0,9,3,1.254876472,0.05,766,522,244,696.7,1.34,652.9,-43.8,696.7,42.0,9556.0,11946.0,284.43,7.0,3.35,3.55,5.97,5.87,10.45,3832.0,0.3251,0.4144,0.0,0.004426,41.17,12.5,1.0,1.0,0.0,0.0,105.26,102.36,91.96,1,7.0,86976823,1.0,9,9,True
2026-03-08_Shepparton_Race6_1.254876474.parquet,,1.3.1,2026-03-08,10:05:00,Shepparton,6,Harness,Pace M,2190.0,10,3,1.254876474,0.05,785,554,231,741.0,1.34,650.7,-90.2,741.0,36.0,10945.0,13593.0,377.58,2.0,3.3,8.0,142.42,17.07,81.54,949.0,0.2877,0.3719,0.0,0.005632,92.51,15.38,1.0,1.0,0.0,0.0,107.3,102.23,92.21,1,6.0,60987774,0.0,8,9,False
2026-03-08_Shepparton_Race7_1.254876476.parquet,,1.3.1,2026-03-08,10:34:00,Shepparton,7,Harness,Pace M,1690.0,7,3,1.254876476,0.05,700,523,177,693.1,1.33,649.7,-43.4,693.1,164.0,11713.0,13942.0,85.01,4.0,2.98,3.0,0.67,6.96,30.87,5045.0,0.2817,0.3687,0.0,0.00573,17.08,8.7,1.0,1.0,0.0,0.0,103.76,101.35,93.18,1,2.0,26299597,0.0,8,9,False
2026-03-08_Shepparton_Race8_1.254876478.parquet,,1.3.1,2026-03-08,11:01:00,Shepparton,8,Harness,Pace M,2190.0,7,3,1.254876478,0.05,543,543,0,721.5,1.33,649.1,-72.3,721.5,1456.0,23208.0,23208.0,15.94,1.0,2.1,2.28,8.57,5.41,46.79,16241.0,0.2725,0.3955,0.0,0.007689,52.5,30.77,1.0,1.0,0.0,0.0,102.79,103.42,94.86,1,1.0,95880893,1.0,9,9,True
